@relation tmp

@attribute oldpos_page numeric
@attribute articlesPos numeric
@attribute newspos numeric
@attribute list.size() numeric
@attribute pMaxMr numeric
@attribute pMaxTr numeric
@attribute isOfficial {FALSE,TRUE}
@attribute isFirstSite {FALSE,TRUE}
@attribute isOnlyOneTerm {FALSE,TRUE}
@attribute isNav {FALSE,TRUE}
@attribute isExNav {FALSE,TRUE}
@attribute fixRank1 numeric
@attribute site_num numeric
@attribute pageShowType {FALSE,TRUE}
@attribute vr_num_3_out numeric
@attribute vr_num_3_total numeric
@attribute weixinArticleClickPos numeric
@attribute firstBaikePos numeric
@attribute isFirstVideo {FALSE,TRUE}
@attribute isArticleOld {FALSE,TRUE}
@attribute queryTerms numeric
@attribute wxArticle_top3fr numeric
@attribute wxArticle_top2fr numeric
@attribute pMaxFr numeric
@attribute firstDate numeric
@attribute hasTimeliness {FALSE,TRUE}
@attribute avg3 numeric
@attribute rnum[0] numeric
@attribute maxRNum numeric
@attribute fans[0] numeric
@attribute maxFans numeric
@attribute avgread[0] numeric
@attribute maxAvgRead numeric
@attribute avgpublish[0] numeric
@attribute maxAvgPublish numeric
@attribute hasMingyiVr {FALSE,TRUE}

@data
10,7,-1,10,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,239,-1,FALSE,FALSE,4,9.333333,11.5,12,130,FALSE,78,7489,14109,27006,602600,5346,6026,7,78,FALSE
12,6,-1,12,34,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,237,-1,FALSE,FALSE,3,5.666667,6.5,8,313,FALSE,94,27364,27450,175990,175990,21092,21092,169,232,FALSE
10,4,-1,11,50,5.1,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,237,-1,FALSE,FALSE,3,9.333333,11.5,14,133,FALSE,9,358,508,1485,18369,0,559,0,18,FALSE
12,8,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,239,2,FALSE,FALSE,3,9.666667,8.5,12,1,FALSE,6,0,9494,1,498639,3,11702,10,145,FALSE
10,7,-1,10,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,-1,2,TRUE,FALSE,5,8.666667,9,9,175,FALSE,124,2435,5439,346700,346700,3467,12616,15,192,FALSE
12,4,-1,13,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,235,4,FALSE,FALSE,4,8.666667,9.5,10,77,FALSE,1295,24780,24780,472436,472436,30283,30283,111,195,FALSE
10,3,-1,10,50,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,1,1,239,-1,FALSE,FALSE,4,5.666667,7,8,6,FALSE,6,4,894,3400,15427,34,585,105,105,FALSE
12,4,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,239,2,FALSE,FALSE,2,7.333333,8.5,13,19,FALSE,107,16076,16076,295406,426872,10732,13985,232,232,FALSE
14,-1,-1,15,50,5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,5,FALSE,FALSE,2,8.333333,8.5,11,3,FALSE,2561,1135,1135,369803,369803,4153,4153,41,41,FALSE
12,6,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,4,FALSE,FALSE,2,9,10,10,3,FALSE,1741,2521,7164,58115,736463,5923,9661,67,374,FALSE
10,4,-1,10,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,1,1,238,3,FALSE,TRUE,6,13.333333,15,15,484,FALSE,247,100000,100000,714905,714905,17619,44005,143,147,FALSE
11,5,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,238,-1,FALSE,FALSE,3,13.666667,14,15,172,FALSE,684,144,549,1246,2186,275,541,2,5,FALSE
10,4,-1,10,24,4.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,FALSE,1,1,-1,-1,FALSE,TRUE,5,9,9,9,540,FALSE,6,277,277,9618,9618,517,517,54,54,FALSE
11,7,7,11,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,0,FALSE,FALSE,1,5.333333,5.5,7,2,FALSE,1045,7890,7890,662652,662652,10227,12996,97,149,FALSE
11,9,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,TRUE,FALSE,3,10,9.5,15,226,FALSE,7,11,6904,19,264844,0,3381,0,182,FALSE
11,-1,-1,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,2,FALSE,FALSE,1,8,7.5,11,377,FALSE,391,5692,11503,119968,826421,3132,24361,116,447,FALSE
11,3,1,12,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,232,-1,FALSE,FALSE,4,6.666667,6,8,25,FALSE,26,31205,31205,1092987,1092987,46934,46934,464,464,FALSE
12,4,6,13,50,5.3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,1,2,239,1,TRUE,FALSE,1,6.333333,5.5,11,270,FALSE,615,35666,59923,741610,7205600,63610,72056,50,237,FALSE
11,-1,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,0,FALSE,FALSE,2,10,8,14,116,FALSE,1662,27264,27264,762723,762723,70444,70444,13,140,FALSE
10,4,-1,10,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,1,238,-1,TRUE,FALSE,2,8.333333,7.5,10,13,FALSE,8,11493,16359,116373,116373,9748,9748,50,50,FALSE
11,4,-1,12,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,234,-1,FALSE,FALSE,4,6.333333,6.5,8,171,FALSE,22,41271,41271,353689,353689,25752,25752,442,442,FALSE
14,-1,6,14,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,2,234,0,FALSE,FALSE,2,4.333333,5.5,8,2,FALSE,123,2132,27447,178756,953118,4370,38920,240,240,FALSE
11,-1,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,237,0,FALSE,FALSE,4,10.666667,10,15,0,FALSE,1105,0,266,1747,6251,316,793,119,150,FALSE
10,7,-1,10,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,233,1,FALSE,FALSE,4,5.666667,4.5,8,4,FALSE,632,47721,47721,1023966,1023966,69282,69282,243,243,FALSE
12,8,-1,12,50,5.1,FALSE,TRUE,FALSE,TRUE,TRUE,0,2,FALSE,2,2,239,5,FALSE,FALSE,3,7.666667,7.5,10,25,FALSE,2,27393,57272,762817,762817,72842,72842,22,22,FALSE
11,-1,-1,11,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,239,2,FALSE,TRUE,1,6.666667,7.5,8,140,FALSE,86,87654,100000,547337,4595598,92476,92549,133,133,FALSE
11,9,-1,12,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,231,-1,FALSE,FALSE,4,6,8,8,328,FALSE,12,2800,58297,82254,415605,2065,26538,107,181,FALSE
11,-1,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,234,-1,FALSE,FALSE,5,6.666667,7.5,11,860,FALSE,2080,1394,1394,67543,67543,1956,1956,144,144,FALSE
11,4,-1,12,50,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,8,FALSE,FALSE,4,11.333333,12.5,15,350,FALSE,1654,8065,65061,142827,522206,5512,25796,90,173,FALSE
13,3,-1,14,31,5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,238,-1,FALSE,FALSE,4,7,5,11,47,FALSE,6,420,618,28843,28843,922,922,231,231,FALSE
10,4,-1,11,50,4.9,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,FALSE,0,0,-1,2,FALSE,FALSE,2,8.666667,8,10,74,FALSE,49,7412,7412,248688,248688,8711,8711,3,81,FALSE
12,5,9,13,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,3,FALSE,FALSE,2,10.333333,13,15,53,FALSE,4,10566,100000,126364,922773,6134,70759,8,92,FALSE
12,-1,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,237,5,FALSE,TRUE,2,9.333333,9,10,579,FALSE,10,17312,17312,60065,183837,7713,12700,48,210,FALSE
10,-1,-1,11,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,FALSE,FALSE,4,7.333333,6,10,92,FALSE,1549,411,1146,26967,26967,834,1131,140,232,FALSE
12,-1,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,5,FALSE,FALSE,1,7,4.5,12,318,FALSE,302,12557,12557,11466,37855,1403,1795,114,224,FALSE
12,-1,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,1,239,-1,FALSE,FALSE,2,5.666667,5,8,2,FALSE,1369,1578,1578,214617,214617,4759,4759,203,203,FALSE
11,4,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,0,FALSE,FALSE,3,9.333333,11,15,2,FALSE,1397,12634,100000,168636,1491711,22246,76130,150,240,FALSE
12,4,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,239,6,TRUE,FALSE,3,7,7,8,62,FALSE,814,3608,7808,12479,134226,1481,9367,35,35,FALSE
12,-1,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,3,TRUE,FALSE,2,8,7.5,10,31,FALSE,37,222,401,1822,17300,142,173,53,122,FALSE
11,5,-1,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,236,-1,FALSE,FALSE,1,7.666667,7.5,8,181,FALSE,0,3058,14773,39174,47103,7740,8762,68,68,FALSE
13,-1,-1,14,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,3,3,239,5,FALSE,FALSE,3,6.333333,6.5,8,171,FALSE,0,15648,34429,965368,965368,45455,45455,78,78,FALSE
10,3,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,5,7.666667,6,11,124,FALSE,367,5833,5833,19774,19774,2457,2457,117,117,FALSE
11,-1,-1,12,50,5.5,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,FALSE,0,1,239,-1,FALSE,FALSE,6,9.333333,9.5,11,4,TRUE,55,222,3718,2915,23807,277,990,12,81,FALSE
14,4,5,15,50,5.3,FALSE,TRUE,FALSE,TRUE,TRUE,0,1,FALSE,1,2,239,7,FALSE,FALSE,1,8.666667,9.5,10,28,FALSE,0,100000,100000,2712415,2712415,93476,93476,144,248,FALSE
14,-1,-1,15,50,5.3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,1,2,235,0,FALSE,FALSE,1,8,9,11,261,FALSE,35,100000,100000,1172202,1172202,95197,95197,10,233,FALSE
12,4,4,13,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,231,3,FALSE,FALSE,3,5.666667,7,7,124,FALSE,873,78844,78844,135014,182751,10907,10907,156,156,FALSE
11,9,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,235,2,FALSE,FALSE,3,9.333333,7.5,13,4,FALSE,230,2019,12383,343132,518285,4886,6907,46,114,FALSE
13,4,2,14,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,2,2,239,3,FALSE,FALSE,4,6.666667,9.5,15,2,FALSE,2,2046,2046,963139,963139,9915,9915,146,146,FALSE
11,3,1,12,29,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,FALSE,FALSE,6,6,6.5,8,3,FALSE,5,13732,42333,143184,1089138,5787,70987,6,170,FALSE
12,5,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,238,0,FALSE,FALSE,3,7,8.5,13,150,FALSE,291,18280,18280,447482,447482,13471,13471,151,208,FALSE
13,-1,-1,14,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,239,3,FALSE,FALSE,4,11.666667,13,15,86,FALSE,942,27349,39751,785124,1490684,26440,26440,136,232,FALSE
12,-1,-1,13,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,1,239,1,FALSE,FALSE,1,9.666667,10,13,609,FALSE,665,100000,100000,10000000,10000000,100000,100000,240,240,FALSE
12,-1,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,-1,1,TRUE,FALSE,3,13.333333,13.5,15,492,FALSE,132,2088,5248,49020,301409,2200,18498,113,126,FALSE
10,8,-1,11,45,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,237,-1,FALSE,FALSE,6,6,7,9,343,FALSE,807,6692,6692,120219,120219,5769,5769,240,240,FALSE
11,-1,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,8,TRUE,FALSE,6,8,10,15,315,FALSE,7,1006,73734,14956,15890,898,898,2,50,FALSE
14,7,-1,14,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,-1,5,TRUE,FALSE,7,10.333333,11.5,15,265,FALSE,3658,6992,6992,93400,112255,6888,6888,17,79,FALSE
12,6,5,13,50,5.4,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,0,1,239,0,FALSE,FALSE,1,12.333333,14.5,15,298,FALSE,63,1182,3669,25347,25347,531,1139,2,8,FALSE
12,-1,-1,13,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,6,FALSE,FALSE,3,6.666667,5.5,9,59,FALSE,1554,3913,10896,36219,80525,4304,10001,7,83,FALSE
12,6,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,239,-1,FALSE,FALSE,3,8.666667,9,11,31,FALSE,3,82561,82561,4097825,4097825,41716,41716,18,40,FALSE
11,3,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,236,3,FALSE,FALSE,7,15,15,15,118,FALSE,590,78021,78021,5096,17046,1215,3854,22,90,FALSE
12,-1,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,3,FALSE,FALSE,3,5,5.5,8,123,FALSE,5,2,17856,117649,1112110,1404,12897,65,72,FALSE
12,8,6,12,50,5.2,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,0,2,239,0,FALSE,FALSE,1,4.333333,4,8,8,FALSE,433,19169,75756,720661,820471,20216,66562,81,88,FALSE
11,4,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,FALSE,FALSE,3,8.333333,5,15,146,FALSE,400,1524,3629,78526,78526,2148,2148,24,37,FALSE
10,8,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,239,0,FALSE,FALSE,4,9.666667,10.5,13,5,FALSE,1541,23402,23402,1103489,1103489,52082,52082,41,240,FALSE
10,4,4,10,50,5.4,FALSE,TRUE,FALSE,TRUE,FALSE,0,5,FALSE,0,0,239,7,FALSE,FALSE,3,5.333333,7,7,5,FALSE,25,2489,2489,8595,207320,2492,4466,10,220,FALSE
11,5,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,239,-1,FALSE,FALSE,3,10.666667,11.5,15,36,FALSE,153,6622,41024,71317,102572,7539,11082,224,232,FALSE
10,4,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,232,-1,FALSE,FALSE,6,12,11,15,484,FALSE,1638,1835,1835,152600,152600,1526,1526,30,30,FALSE
14,9,-1,15,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,2,239,1,FALSE,FALSE,2,9.333333,9,10,115,FALSE,32,70448,100000,2119533,2119533,57605,60728,34,236,FALSE
10,4,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,FALSE,FALSE,4,8,8.5,12,258,FALSE,258,14516,45354,49676,342788,1736,7159,38,62,FALSE
12,5,-1,19,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,239,2,FALSE,FALSE,1,8.333333,8,9,4,FALSE,497,3007,81951,351300,472461,3513,28976,30,37,FALSE
10,7,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,FALSE,FALSE,7,14.333333,15,15,7,FALSE,1888,18568,18568,49277,54774,25065,25065,26,59,FALSE
13,-1,-1,13,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,-1,5,TRUE,FALSE,4,8.666667,9,15,6,FALSE,1053,27506,27506,1119635,1119635,57211,57211,202,202,FALSE
10,6,-1,11,42,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,4,FALSE,FALSE,10,10.666667,11.5,15,209,FALSE,1789,27154,27154,570916,784354,34574,34574,203,203,FALSE
11,4,-1,12,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,1,239,4,FALSE,FALSE,1,9.333333,9,10,299,FALSE,175,71934,100000,1190471,10000000,45320,100000,102,222,FALSE
11,5,-1,12,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,235,-1,FALSE,FALSE,2,7.666667,9,12,283,FALSE,374,1086,11141,33563,540200,1831,28439,70,240,FALSE
11,-1,-1,12,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,FALSE,0,0,239,6,FALSE,FALSE,2,9.333333,9,12,3,FALSE,951,1256,1256,176900,176900,1769,1769,222,222,FALSE
11,6,-1,12,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,1,FALSE,FALSE,2,7.666667,7,10,655,FALSE,745,78242,100000,657019,1082710,88616,88616,22,196,FALSE
14,5,-1,14,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,4,TRUE,FALSE,4,11.666667,10,15,589,FALSE,460,19770,33337,115735,1615677,12608,39686,41,175,FALSE
10,9,-1,11,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,0,FALSE,FALSE,1,8.333333,7,13,44,FALSE,679,12511,18152,181139,569218,3697,10500,48,90,FALSE
11,6,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,239,0,FALSE,FALSE,3,11,10.5,15,148,FALSE,4,32297,32297,328903,328903,24711,24711,71,147,FALSE
10,-1,-1,11,50,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,234,9,FALSE,FALSE,2,9.666667,7,15,281,FALSE,5,681,739,17481,17481,942,942,88,88,FALSE
11,-1,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,2,FALSE,FALSE,2,7.333333,8,11,786,FALSE,1455,100000,100000,1805814,1805814,38186,39372,232,239,FALSE
11,8,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,0,FALSE,FALSE,4,11.666667,10.5,14,178,FALSE,458,1504,42832,48294,375665,2583,39667,57,63,FALSE
13,4,-1,14,50,5.4,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,FALSE,1,2,239,1,FALSE,FALSE,1,8,7,15,258,FALSE,672,10331,100000,33514,650884,6928,69904,6,168,FALSE
11,4,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,FALSE,FALSE,5,14,15,15,420,FALSE,1007,2715,15338,14806,490203,435,12826,90,240,FALSE
16,-1,-1,16,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,3,3,-1,10,TRUE,FALSE,3,9.333333,8.5,11,182,FALSE,0,42368,100000,1245084,1245084,62928,62928,240,240,FALSE
14,4,2,14,50,5.4,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,0,1,239,0,FALSE,FALSE,1,5,5,12,132,FALSE,14,66310,66310,262595,262595,28430,28430,3,119,FALSE
10,-1,-1,11,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,1,FALSE,FALSE,4,9.333333,7.5,13,80,FALSE,18,17106,100000,1616300,1648656,16163,82527,58,240,FALSE
10,-1,-1,11,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,239,-1,FALSE,FALSE,2,9,8,12,145,FALSE,1175,1002,1002,9433,9433,637,637,105,105,FALSE
10,-1,-1,11,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,3,9.666667,10.5,13,180,FALSE,1282,429,2345,1452,147727,0,6115,0,239,FALSE
12,4,3,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,234,1,FALSE,FALSE,2,4.666667,5.5,10,4,FALSE,59,1302,100000,109000,1066916,1090,78364,26,88,FALSE
10,4,-1,11,42,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,-1,FALSE,FALSE,6,11.666667,11.5,15,76,FALSE,557,2233,2233,39033,39033,1786,1786,74,144,FALSE
12,4,-1,13,40,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,2,FALSE,FALSE,3,7.666667,8,8,72,FALSE,1555,100000,100000,3019202,3019202,86069,86069,240,240,FALSE
13,-1,-1,14,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,0,2,239,0,FALSE,FALSE,2,6.333333,5.5,8,4,FALSE,81,2030,2684,16696,32801,370,703,118,118,FALSE
11,5,-1,12,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,FALSE,1,1,239,-1,FALSE,FALSE,3,6,5,8,0,TRUE,4,0,330,2575,5812,500,552,128,178,FALSE
12,4,2,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,239,3,FALSE,FALSE,3,5.333333,4.5,7,63,FALSE,0,53788,100000,155984,721083,29136,46688,99,131,FALSE
12,7,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,238,3,FALSE,FALSE,2,6.333333,7,9,450,FALSE,409,2777,2777,127231,127231,5453,5453,173,173,FALSE
13,9,-1,14,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,2,239,0,FALSE,FALSE,1,9.333333,8.5,11,2,FALSE,105,495,495,9877,65878,755,1684,54,240,FALSE
12,4,4,13,35,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,FALSE,FALSE,4,6.333333,5.5,8,530,FALSE,175,2457,2457,174488,174488,4317,4317,154,154,FALSE
10,-1,-1,10,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,FALSE,0,0,234,1,FALSE,FALSE,2,6.333333,2.5,14,3,FALSE,718,3207,3882,19055,20225,3410,3410,3,87,FALSE
10,8,-1,10,50,5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,FALSE,TRUE,5,8.333333,11,13,882,FALSE,503,490,1011,44831,66096,1919,1919,25,143,FALSE
13,-1,-1,14,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,239,4,FALSE,FALSE,1,10,9,14,75,FALSE,0,93374,93374,430730,9981000,79770,99810,64,240,FALSE
12,-1,-1,13,50,5.5,FALSE,TRUE,FALSE,TRUE,TRUE,0,1,FALSE,0,0,239,2,FALSE,FALSE,6,10,7.5,15,354,FALSE,187,1151,5504,20718,20718,553,616,10,12,FALSE
11,4,2,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,1,FALSE,FALSE,1,6,6,9,59,FALSE,88,40954,78340,223445,1516076,11656,62538,98,112,FALSE
14,6,-1,15,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,239,13,FALSE,FALSE,3,11,11,15,340,FALSE,3,6909,6909,73971,73971,4104,4104,37,102,FALSE
10,9,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,238,-1,FALSE,FALSE,3,12,11,14,319,FALSE,412,81309,81309,1885849,1885849,98133,98133,154,154,FALSE
10,5,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,-1,FALSE,FALSE,4,6.666667,6.5,8,29,FALSE,904,100000,100000,5381896,5381896,98669,98669,240,240,FALSE
11,4,1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,-1,FALSE,FALSE,3,10.666667,8.5,15,8,FALSE,0,3375,18001,118940,169743,5613,35636,47,93,FALSE
12,-1,-1,12,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,4,TRUE,FALSE,3,5.333333,4,8,45,FALSE,0,852,2050,27916,33363,1306,1914,12,92,FALSE
12,-1,-1,13,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,239,2,FALSE,FALSE,1,9.666667,7,15,27,FALSE,31,29927,35684,190770,308788,35941,35941,15,114,FALSE
10,6,-1,11,25,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,235,-1,FALSE,FALSE,3,6,6,7,695,FALSE,1923,344,344,29654,29654,1391,1391,49,49,FALSE
14,4,-1,15,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,239,3,FALSE,FALSE,3,11.666667,14,15,151,FALSE,1,8974,18466,655128,655128,25395,25395,233,233,FALSE
13,4,4,13,50,5.4,TRUE,TRUE,FALSE,TRUE,TRUE,0,1,FALSE,1,1,239,2,FALSE,FALSE,2,3.333333,4,12,39,FALSE,22,56036,58589,489223,632028,41783,71535,51,240,FALSE
12,9,-1,13,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,1,1,239,-1,FALSE,FALSE,3,10,10.5,15,8,TRUE,2,392,7017,1714,414514,162,16293,11,148,FALSE
14,-1,5,15,50,5.2,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,1,2,239,1,FALSE,FALSE,1,9.333333,9,11,102,FALSE,3,38293,38293,1086462,1086462,46975,46975,201,201,FALSE
11,7,-1,12,31,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,8,FALSE,FALSE,3,6.333333,6.5,8,732,FALSE,2446,3603,5165,178284,967383,9663,23250,102,116,FALSE
